_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,alternative1_1,alternative2_1,alternative3_1,alternative4_1,entity_selection,alternative10_1,alternative11_1,alternative12_1,alternative5_1,alternative6_1,alternative7_1,alternative8_1,alternative9_1,alternative1,alternative1_1_gold,alternative2,alternative2_1_gold,alternative3,alternative3_1_gold,alternative4,alternative4_1_gold,alternative5,alternative6,alternative7,alternative8,entity_selection_gold,identifier,sentence,type1,type2,what_are_the_valid_types_of_span_classterm_selected_comp10first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp11first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp12first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp5first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp6first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp7first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp8first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp9first_span_gold,alternative9,alternative10,alternative11,alternative12
1094397412,11/27/2016 16:22:09,2245897916,11/27/2016 16:21:47,false,instagc,0.9667,31184650,USA,MN,Wells,69.163.5.118,organization,organization,other,organization,"MIT__245__248
MIT Computer Science and Artificial Intelligence Laboratory__245__304",,,,other,other,place,,,MIT Computer Science and Artificial Intelligence Laboratory__245__304,,MIT__245__248,,Computer Science__249__265,,Artificial Intelligence Laboratory__270__304,,Artificial Intelligence__270__293,Intelligence__281__293,Laboratory__294__304,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-35#char=0,313","Berners-Lee is the director of the World Wide Web Consortium (W3C), which oversees the continued development of the Web. He is also the founder of the World Wide Web Foundation, and is a senior researcher and holder of the founders chair at the MIT Computer Science and Artificial Intelligence Laboratory (CSAIL).",Organization,,,,,,,,,,,,,
1094397412,11/27/2016 16:33:41,2245917922,11/27/2016 16:32:50,false,clixsense,0.9708,6336109,CAN,,,198.254.194.246,"organization
place",other,other,"place
organization","Laboratory__294__304
Artificial Intelligence Laboratory__270__304
MIT Computer Science and Artificial Intelligence Laboratory__245__304",,,,other,other,place,,,MIT Computer Science and Artificial Intelligence Laboratory__245__304,,MIT__245__248,,Computer Science__249__265,,Artificial Intelligence Laboratory__270__304,,Artificial Intelligence__270__293,Intelligence__281__293,Laboratory__294__304,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-35#char=0,313","Berners-Lee is the director of the World Wide Web Consortium (W3C), which oversees the continued development of the Web. He is also the founder of the World Wide Web Foundation, and is a senior researcher and holder of the founders chair at the MIT Computer Science and Artificial Intelligence Laboratory (CSAIL).",Organization,,,,,,,,,,,,,
1094397412,11/27/2016 17:20:20,2246004176,11/27/2016 17:19:30,false,grabpoints,0.9687,40421196,USA,WI,Green Bay,184.59.197.180,"place
organization",place,other,place,"Laboratory__294__304
Artificial Intelligence Laboratory__270__304
MIT Computer Science and Artificial Intelligence Laboratory__245__304",,,,other,other,place,,,MIT Computer Science and Artificial Intelligence Laboratory__245__304,,MIT__245__248,,Computer Science__249__265,,Artificial Intelligence Laboratory__270__304,,Artificial Intelligence__270__293,Intelligence__281__293,Laboratory__294__304,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-35#char=0,313","Berners-Lee is the director of the World Wide Web Consortium (W3C), which oversees the continued development of the Web. He is also the founder of the World Wide Web Foundation, and is a senior researcher and holder of the founders chair at the MIT Computer Science and Artificial Intelligence Laboratory (CSAIL).",Organization,,,,,,,,,,,,,
1094397412,11/27/2016 17:39:00,2246034764,11/27/2016 17:38:36,false,clixsense,0.9569,21665495,CAN,QC,Saint-jérôme,24.105.72.27,organization,organization,other,other,MIT Computer Science and Artificial Intelligence Laboratory__245__304,,,,other,other,"place
other",,,MIT Computer Science and Artificial Intelligence Laboratory__245__304,,MIT__245__248,,Computer Science__249__265,,Artificial Intelligence Laboratory__270__304,,Artificial Intelligence__270__293,Intelligence__281__293,Laboratory__294__304,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-35#char=0,313","Berners-Lee is the director of the World Wide Web Consortium (W3C), which oversees the continued development of the Web. He is also the founder of the World Wide Web Foundation, and is a senior researcher and holder of the founders chair at the MIT Computer Science and Artificial Intelligence Laboratory (CSAIL).",Organization,,,,,,,,,,,,,
1094397412,11/27/2016 17:40:09,2246036398,11/27/2016 17:39:02,false,elite,0.9584,32641084,USA,CA,San Jose,50.118.145.162,organization,organization,place,place,"Artificial Intelligence__270__293
Artificial Intelligence Laboratory__270__304
MIT__245__248
MIT Computer Science and Artificial Intelligence Laboratory__245__304",,,,"role
place",other,place,,,MIT Computer Science and Artificial Intelligence Laboratory__245__304,,MIT__245__248,,Computer Science__249__265,,Artificial Intelligence Laboratory__270__304,,Artificial Intelligence__270__293,Intelligence__281__293,Laboratory__294__304,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-35#char=0,313","Berners-Lee is the director of the World Wide Web Consortium (W3C), which oversees the continued development of the Web. He is also the founder of the World Wide Web Foundation, and is a senior researcher and holder of the founders chair at the MIT Computer Science and Artificial Intelligence Laboratory (CSAIL).",Organization,,,,,,,,,,,,,
1094397412,11/27/2016 18:37:08,2246123585,11/27/2016 18:36:05,false,instagc,0.9615,32654723,USA,CA,Seal Beach,172.251.64.255,"place
organization",organization,role,organization,"MIT__245__248
MIT Computer Science and Artificial Intelligence Laboratory__245__304
Artificial Intelligence Laboratory__270__304",,,,other,other,place,,,MIT Computer Science and Artificial Intelligence Laboratory__245__304,,MIT__245__248,,Computer Science__249__265,,Artificial Intelligence Laboratory__270__304,,Artificial Intelligence__270__293,Intelligence__281__293,Laboratory__294__304,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-35#char=0,313","Berners-Lee is the director of the World Wide Web Consortium (W3C), which oversees the continued development of the Web. He is also the founder of the World Wide Web Foundation, and is a senior researcher and holder of the founders chair at the MIT Computer Science and Artificial Intelligence Laboratory (CSAIL).",Organization,,,,,,,,,,,,,
1094397412,11/27/2016 18:56:05,2246149926,11/27/2016 18:55:08,false,prodege,0.969,40265255,CAN,NS,Pictou,24.89.213.120,"place
organization","place
organization",role,"place
organization
role","Intelligence__281__293
Artificial Intelligence Laboratory__270__304
Computer Science__249__265
Laboratory__294__304
MIT__245__248
Artificial Intelligence__270__293
MIT Computer Science and Artificial Intelligence Laboratory__245__304",,,,role,"role
other","organization
place",,,MIT Computer Science and Artificial Intelligence Laboratory__245__304,,MIT__245__248,,Computer Science__249__265,,Artificial Intelligence Laboratory__270__304,,Artificial Intelligence__270__293,Intelligence__281__293,Laboratory__294__304,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-35#char=0,313","Berners-Lee is the director of the World Wide Web Consortium (W3C), which oversees the continued development of the Web. He is also the founder of the World Wide Web Foundation, and is a senior researcher and holder of the founders chair at the MIT Computer Science and Artificial Intelligence Laboratory (CSAIL).",Organization,,,,,,,,,,,,,
1094397412,11/27/2016 20:41:44,2246290069,11/27/2016 20:40:36,false,neodev,0.9703,12115558,USA,PA,Farrell,104.230.115.153,place,"organization
place",role,"organization
place","Laboratory__294__304
MIT__245__248
MIT Computer Science and Artificial Intelligence Laboratory__245__304
Artificial Intelligence Laboratory__270__304",,,,other,other,place,,,MIT Computer Science and Artificial Intelligence Laboratory__245__304,,MIT__245__248,,Computer Science__249__265,,Artificial Intelligence Laboratory__270__304,,Artificial Intelligence__270__293,Intelligence__281__293,Laboratory__294__304,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-35#char=0,313","Berners-Lee is the director of the World Wide Web Consortium (W3C), which oversees the continued development of the Web. He is also the founder of the World Wide Web Foundation, and is a senior researcher and holder of the founders chair at the MIT Computer Science and Artificial Intelligence Laboratory (CSAIL).",Organization,,,,,,,,,,,,,
1094397412,11/28/2016 01:34:08,2246604066,11/28/2016 01:32:51,false,neodev,0.9603,39923139,CAN,ON,Toronto,158.69.195.123,organization,other,other,other,"Artificial Intelligence Laboratory__270__304
Computer Science__249__265
Artificial Intelligence__270__293
Laboratory__294__304
MIT Computer Science and Artificial Intelligence Laboratory__245__304",,,,other,other,other,,,MIT Computer Science and Artificial Intelligence Laboratory__245__304,,MIT__245__248,,Computer Science__249__265,,Artificial Intelligence Laboratory__270__304,,Artificial Intelligence__270__293,Intelligence__281__293,Laboratory__294__304,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-35#char=0,313","Berners-Lee is the director of the World Wide Web Consortium (W3C), which oversees the continued development of the Web. He is also the founder of the World Wide Web Foundation, and is a senior researcher and holder of the founders chair at the MIT Computer Science and Artificial Intelligence Laboratory (CSAIL).",Organization,,,,,,,,,,,,,
1094397412,11/28/2016 04:03:47,2246735220,11/28/2016 04:02:20,false,clixsense,0.9645,6415232,CAN,QC,Québec,70.82.143.112,organization,organization,other,organization,"Artificial Intelligence Laboratory__270__304
Laboratory__294__304
Computer Science__249__265
MIT Computer Science and Artificial Intelligence Laboratory__245__304",,,,other,other,organization,,,MIT Computer Science and Artificial Intelligence Laboratory__245__304,,MIT__245__248,,Computer Science__249__265,,Artificial Intelligence Laboratory__270__304,,Artificial Intelligence__270__293,Intelligence__281__293,Laboratory__294__304,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-35#char=0,313","Berners-Lee is the director of the World Wide Web Consortium (W3C), which oversees the continued development of the Web. He is also the founder of the World Wide Web Foundation, and is a senior researcher and holder of the founders chair at the MIT Computer Science and Artificial Intelligence Laboratory (CSAIL).",Organization,,,,,,,,,,,,,
1094397412,11/28/2016 04:32:04,2246767901,11/28/2016 04:31:11,false,prodege,0.9627,40009108,USA,CO,Leadville,69.146.185.190,"place
role
organization",organization,role,"place
organization","Artificial Intelligence Laboratory__270__304
MIT__245__248
MIT Computer Science and Artificial Intelligence Laboratory__245__304",,,,role,role,"organization
place",,,MIT Computer Science and Artificial Intelligence Laboratory__245__304,,MIT__245__248,,Computer Science__249__265,,Artificial Intelligence Laboratory__270__304,,Artificial Intelligence__270__293,Intelligence__281__293,Laboratory__294__304,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-35#char=0,313","Berners-Lee is the director of the World Wide Web Consortium (W3C), which oversees the continued development of the Web. He is also the founder of the World Wide Web Foundation, and is a senior researcher and holder of the founders chair at the MIT Computer Science and Artificial Intelligence Laboratory (CSAIL).",Organization,,,,,,,,,,,,,
1094397412,11/28/2016 08:09:52,2247032159,11/28/2016 08:08:49,false,prodege,0.9672,27934334,GBR,D2,Derby,86.130.152.125,place,"place
organization",other,place,"Artificial Intelligence Laboratory__270__304
MIT Computer Science and Artificial Intelligence Laboratory__245__304
Laboratory__294__304",,,,other,other,place,,,MIT Computer Science and Artificial Intelligence Laboratory__245__304,,MIT__245__248,,Computer Science__249__265,,Artificial Intelligence Laboratory__270__304,,Artificial Intelligence__270__293,Intelligence__281__293,Laboratory__294__304,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-35#char=0,313","Berners-Lee is the director of the World Wide Web Consortium (W3C), which oversees the continued development of the Web. He is also the founder of the World Wide Web Foundation, and is a senior researcher and holder of the founders chair at the MIT Computer Science and Artificial Intelligence Laboratory (CSAIL).",Organization,,,,,,,,,,,,,
1094397413,11/27/2016 01:16:48,2245234312,11/27/2016 01:14:53,false,neodev,0.9724,37944261,USA,CA,San Jose,23.27.45.113,organization,place,other,place,"Primary School__24__38
Sheen Mount__12__23
Sheen Mount Primary School__12__38",,,,organization,"place
role",,,,Sheen Mount Primary School__12__38,,Sheen Mount__12__23,,Sheen__12__17,,Mount__18__23,,Primary School__24__38,School__32__38,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Organization,,,,,,,,,,,,,
1094397413,11/27/2016 02:11:36,2245258335,11/27/2016 02:10:23,false,neodev,0.9623,40007999,USA,PA,Rome,74.118.30.162,"organization
place","role
place",person,person,"School__32__38
Primary School__24__38
Sheen__12__17
Mount__18__23
Sheen Mount__12__23
Sheen Mount Primary School__12__38",,,,"place
role
organization","place
organization",,,,Sheen Mount Primary School__12__38,,Sheen Mount__12__23,,Sheen__12__17,,Mount__18__23,,Primary School__24__38,School__32__38,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Organization,,,,,,,,,,,,,
1094397413,11/27/2016 07:02:17,2245366213,11/27/2016 07:01:27,false,clixsense,0.9603,6377879,USA,IA,Council Bluffs,24.252.56.103,organization,place,other,place,"School__32__38
Primary School__24__38
Mount__18__23
Sheen__12__17
Sheen Mount__12__23
Sheen Mount Primary School__12__38",,,,organization,organization,,,,Sheen Mount Primary School__12__38,,Sheen Mount__12__23,,Sheen__12__17,,Mount__18__23,,Primary School__24__38,School__32__38,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Organization,,,,,,,,,,,,,
1094397413,11/27/2016 08:41:13,2245398567,11/27/2016 08:36:28,false,clixsense,0.9647,6330572,GBR,,,51.7.78.127,"place
organization",place,place,place,"Primary School__24__38
Sheen Mount Primary School__12__38",,,,organization,organization,,,,Sheen Mount Primary School__12__38,,Sheen Mount__12__23,,Sheen__12__17,,Mount__18__23,,Primary School__24__38,School__32__38,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Organization,,,,,,,,,,,,,
1094397413,11/27/2016 16:21:46,2245897340,11/27/2016 16:21:27,false,instagc,0.9667,31184650,USA,MN,Wells,69.163.5.118,organization,place,other,other,Sheen Mount Primary School__12__38,,,,organization,organization,,,,Sheen Mount Primary School__12__38,,Sheen Mount__12__23,,Sheen__12__17,,Mount__18__23,,Primary School__24__38,School__32__38,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Organization,,,,,,,,,,,,,
1094397413,11/27/2016 16:32:47,2245916283,11/27/2016 16:31:45,false,clixsense,0.9708,6336109,CAN,,,198.254.194.246,"place
organization",place,other,place,"Primary School__24__38
School__32__38
Sheen Mount Primary School__12__38",,,,"place
organization","place
organization",,,,Sheen Mount Primary School__12__38,,Sheen Mount__12__23,,Sheen__12__17,,Mount__18__23,,Primary School__24__38,School__32__38,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Organization,,,,,,,,,,,,,
1094397413,11/27/2016 17:19:29,2246002918,11/27/2016 17:18:35,false,grabpoints,0.9687,40421196,USA,WI,Green Bay,184.59.197.180,"organization
place",place,place,other,"School__32__38
Primary School__24__38
Sheen__12__17
Sheen Mount__12__23
Sheen Mount Primary School__12__38",,,,organization,organization,,,,Sheen Mount Primary School__12__38,,Sheen Mount__12__23,,Sheen__12__17,,Mount__18__23,,Primary School__24__38,School__32__38,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Organization,,,,,,,,,,,,,
1094397413,11/27/2016 17:38:36,2246034123,11/27/2016 17:38:17,false,clixsense,0.9569,21665495,CAN,QC,Saint-jérôme,24.105.72.27,organization,place,place,place,Sheen Mount Primary School__12__38,,,,organization,organization,,,,Sheen Mount Primary School__12__38,,Sheen Mount__12__23,,Sheen__12__17,,Mount__18__23,,Primary School__24__38,School__32__38,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Organization,,,,,,,,,,,,,
1094397413,11/27/2016 17:39:01,2246034788,11/27/2016 17:37:15,false,elite,0.9584,32641084,USA,CA,San Jose,50.118.145.162,"place
organization",place,other,place,"School__32__38
Primary School__24__38
Sheen Mount Primary School__12__38",,,,"place
organization",place,,,,Sheen Mount Primary School__12__38,,Sheen Mount__12__23,,Sheen__12__17,,Mount__18__23,,Primary School__24__38,School__32__38,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Organization,,,,,,,,,,,,,
1094397413,11/27/2016 18:36:04,2246122145,11/27/2016 18:35:22,false,instagc,0.9615,32654723,USA,CA,Seal Beach,172.251.64.255,organization,place,other,other,"School__32__38
Sheen Mount__12__23
Primary School__24__38
Sheen Mount Primary School__12__38",,,,organization,organization,,,,Sheen Mount Primary School__12__38,,Sheen Mount__12__23,,Sheen__12__17,,Mount__18__23,,Primary School__24__38,School__32__38,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Organization,,,,,,,,,,,,,
1094397413,11/27/2016 18:55:08,2246148254,11/27/2016 18:54:13,false,prodege,0.969,40265255,CAN,NS,Pictou,24.89.213.120,"organization
place",place,place,place,"School__32__38
Primary School__24__38
Sheen__12__17
Sheen Mount__12__23
Sheen Mount Primary School__12__38
Mount__18__23",,,,"place
organization","place
organization",,,,Sheen Mount Primary School__12__38,,Sheen Mount__12__23,,Sheen__12__17,,Mount__18__23,,Primary School__24__38,School__32__38,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Organization,,,,,,,,,,,,,
1094397413,11/27/2016 20:40:36,2246288667,11/27/2016 20:39:43,false,neodev,0.9703,12115558,USA,PA,Farrell,104.230.115.153,"organization
place",place,place,place,"School__32__38
Sheen Mount__12__23
Primary School__24__38
Sheen Mount Primary School__12__38",,,,organization,organization,,,,Sheen Mount Primary School__12__38,,Sheen Mount__12__23,,Sheen__12__17,,Mount__18__23,,Primary School__24__38,School__32__38,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Organization,,,,,,,,,,,,,
1094397413,11/28/2016 01:32:48,2246602569,11/28/2016 01:30:59,false,neodev,0.9603,39923139,CAN,ON,Toronto,158.69.195.123,other,place,place,place,"Primary School__24__38
Sheen Mount__12__23
Sheen Mount Primary School__12__38
School__32__38",,,,organization,organization,,,,Sheen Mount Primary School__12__38,,Sheen Mount__12__23,,Sheen__12__17,,Mount__18__23,,Primary School__24__38,School__32__38,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Organization,,,,,,,,,,,,,
1094397413,11/28/2016 04:02:20,2246733795,11/28/2016 04:00:34,false,clixsense,0.9645,6415232,CAN,QC,Québec,70.82.143.112,organization,"place
other",other,"place
other","School__32__38
Primary School__24__38
Sheen Mount Primary School__12__38
Sheen Mount__12__23",,,,"place
organization",organization,,,,Sheen Mount Primary School__12__38,,Sheen Mount__12__23,,Sheen__12__17,,Mount__18__23,,Primary School__24__38,School__32__38,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Organization,,,,,,,,,,,,,
1094397413,11/28/2016 04:31:10,2246766875,11/28/2016 04:30:29,false,prodege,0.9627,40009108,USA,CO,Leadville,69.146.185.190,"organization
place",place,place,place,"Primary School__24__38
Sheen Mount Primary School__12__38
School__32__38",,,,organization,organization,,,,Sheen Mount Primary School__12__38,,Sheen Mount__12__23,,Sheen__12__17,,Mount__18__23,,Primary School__24__38,School__32__38,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Organization,,,,,,,,,,,,,
1094397414,11/27/2016 19:01:38,2246157925,11/27/2016 19:01:26,false,prodege,0.969,40265255,CAN,NS,Pictou,24.89.213.120,place,place,,,"London__78__84
south west London__67__84",,,,,,,,,south west London__67__84,,London__78__84,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Place,,,,,,,,,,,,,
1094397414,11/27/2016 20:45:47,2246295458,11/27/2016 20:45:29,false,neodev,0.9703,12115558,USA,PA,Farrell,104.230.115.153,place,place,,,"London__78__84
south west London__67__84",,,,,,,,,south west London__67__84,,London__78__84,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Place,,,,,,,,,,,,,
1094397414,11/28/2016 01:41:08,2246612205,11/28/2016 01:40:40,false,neodev,0.9603,39923139,CAN,ON,Toronto,158.69.195.123,place,place,,,"London__78__84
south west London__67__84",,,,,,,,,south west London__67__84,,London__78__84,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Place,,,,,,,,,,,,,
1094397414,11/28/2016 04:13:04,2246745024,11/28/2016 04:12:41,false,clixsense,0.9645,6415232,CAN,QC,Québec,70.82.143.112,place,place,,,"London__78__84
south west London__67__84",,,,,,,,,south west London__67__84,,London__78__84,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Place,,,,,,,,,,,,,
1094397414,11/28/2016 04:35:19,2246771677,11/28/2016 04:35:02,false,prodege,0.9627,40009108,USA,CO,Leadville,69.146.185.190,place,place,,,"London__78__84
south west London__67__84",,,,,,,,,south west London__67__84,,London__78__84,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Place,,,,,,,,,,,,,
1094397414,11/28/2016 13:15:59,2247436942,11/28/2016 13:15:48,false,prodege,0.9672,27934334,GBR,D2,Derby,86.130.152.125,place,place,,,"London__78__84
south west London__67__84",,,,,,,,,south west London__67__84,,London__78__84,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Place,,,,,,,,,,,,,
1094397414,11/28/2016 13:33:33,2247460484,11/28/2016 13:33:22,false,instagc,0.9779,25278366,CAN,ON,Cambridge,174.88.0.55,place,place,,,"London__78__84
south west London__67__84",,,,,,,,,south west London__67__84,,London__78__84,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Place,,,,,,,,,,,,,
1094397414,11/28/2016 16:53:23,2247678117,11/28/2016 16:53:11,false,instagc,0.9725,40269653,USA,OH,Youngstown,107.207.206.140,place,place,,,"south west London__67__84
London__78__84",,,,,,,,,south west London__67__84,,London__78__84,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Place,,,,,,,,,,,,,
1094397414,11/28/2016 16:58:36,2247681637,11/28/2016 16:58:26,false,clixsense,0.986,31988217,GBR,J3,Scunthorpe,86.184.214.114,place,place,,,south west London__67__84,,,,,,,,,south west London__67__84,,London__78__84,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Place,,,,,,,,,,,,,
1094397414,11/28/2016 17:10:27,2247691558,11/28/2016 17:10:07,false,prodege,0.9798,14043141,CAN,ON,Etobicoke,99.232.240.13,place,place,,,"London__78__84
south west London__67__84",,,,,,,,,south west London__67__84,,London__78__84,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Place,,,,,,,,,,,,,
1094397414,11/28/2016 18:06:53,2247777306,11/28/2016 18:06:47,false,prodege,0.986,15871675,USA,WA,Tacoma,192.173.175.76,place,place,,,south west London__67__84,,,,,,,,,south west London__67__84,,London__78__84,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Place,,,,,,,,,,,,,
1094397414,11/28/2016 18:43:38,2247831250,11/28/2016 18:40:02,false,clixsense,0.9771,21875134,GBR,H9,London,146.198.105.117,place,place,,,south west London__67__84,,,,,,,,,south west London__67__84,,London__78__84,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Place,,,,,,,,,,,,,
1094397414,11/28/2016 18:53:33,2247842535,11/28/2016 18:53:16,false,neodev,0.9795,30627835,GBR,C9,Workington,2.28.255.43,place,place,,,south west London__67__84,,,,,,,,,south west London__67__84,,London__78__84,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-36#char=0,207","He attended Sheen Mount Primary School, and then went on to attend south west London's Emanuel School from 1969 to 1973, at the time a direct grant grammar school, which became an independent school in 1975.",Place,,,,,,,,,,,,,
