_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,alternative1_1,alternative2_1,alternative3_1,alternative4_1,entity_selection,alternative10_1,alternative11_1,alternative12_1,alternative5_1,alternative6_1,alternative7_1,alternative8_1,alternative9_1,alternative1,alternative1_1_gold,alternative2,alternative2_1_gold,alternative3,alternative3_1_gold,alternative4,alternative4_1_gold,alternative5,alternative6,alternative7,alternative8,def1,def2,entity_selection_gold,identifier,sentence,type1,type2,what_are_the_valid_types_of_span_classterm_selected_comp10first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp11first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp12first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp5first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp6first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp7first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp8first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp9first_span_gold,alternative9,alternative10,alternative11,alternative12
1094395666,11/25/2016 13:31:36,2242157049,11/25/2016 13:31:13,false,gifthulk,0.9671,18666417,USA,PA,Meadville,24.239.63.206,"organization
place",place,,,Indiana University__32__50,,,,,,,,,Indiana University__32__50,,Indiana__32__39,,,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Organization,,,,,,,,,,,,,
1094395666,11/25/2016 13:47:04,2242180651,11/25/2016 13:46:48,false,clixsense,0.9712,31988217,GBR,J3,Scunthorpe,86.184.214.114,organization,place,,,Indiana University__32__50,,,,,,,,,Indiana University__32__50,,Indiana__32__39,,,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Organization,,,,,,,,,,,,,
1094395666,11/25/2016 14:25:15,2242245724,11/25/2016 14:24:48,false,prodege,0.9739,38806465,USA,AL,Ozark,96.47.83.133,organization,organization,,,Indiana University__32__50,,,,,,,,,Indiana University__32__50,,Indiana__32__39,,,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Organization,,,,,,,,,,,,,
1094395667,11/24/2016 04:29:59,2238927831,11/24/2016 04:11:19,false,prodege,0.9859,32055370,CAN,NB,Saint John,142.163.88.191,"person
role","role
person",,,"graduate student__62__78
first graduate student__56__78",,,,,,,,,first graduate student__56__78,,graduate student__62__78,,,,,,,,,,A Concept that classifies an Object,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Role,,,,,,,,,,,,,
1094395667,11/24/2016 08:05:27,2239186307,11/24/2016 08:03:03,false,elite,0.9811,33078019,USA,VA,Manassas,207.244.93.201,"role
person","role
person",,,"graduate student__62__78
first graduate student__56__78",,,,,,,,,first graduate student__56__78,,graduate student__62__78,,,,,,,,,,A Concept that classifies an Object,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Role,,,,,,,,,,,,,
1094395667,11/24/2016 14:48:43,2239777405,11/24/2016 14:48:27,false,instagc,0.971,33864654,USA,CA,Bakersfield,162.225.174.9,"person
role","role
person",,,"graduate student__62__78
first graduate student__56__78",,,,,,,,,first graduate student__56__78,,graduate student__62__78,,,,,,,,,,A Concept that classifies an Object,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Role,,,,,,,,,,,,,
1094395667,11/24/2016 16:19:49,2239957167,11/24/2016 16:17:55,false,clixsense,0.9678,17950689,GBR,,,147.147.53.210,person,person,,,first graduate student__56__78,,,,,,,,,first graduate student__56__78,,graduate student__62__78,,,,,,,,,,A Concept that classifies an Object,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Role,,,,,,,,,,,,,
1094395667,11/24/2016 19:58:41,2240397986,11/24/2016 19:58:28,false,prodege,0.975,32850083,GBR,W7,Alexandria,82.40.206.135,"person
role","role
person",,,"graduate student__62__78
first graduate student__56__78",,,,,,,,,first graduate student__56__78,,graduate student__62__78,,,,,,,,,,A Concept that classifies an Object,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Role,,,,,,,,,,,,,
1094395667,11/24/2016 21:36:11,2240647864,11/24/2016 21:35:20,false,cotter,0.9577,39132575,USA,WI,Milwaukee,76.202.151.178,"person
role","role
person
other",,,first graduate student__56__78,,,,,,,,,first graduate student__56__78,,graduate student__62__78,,,,,,,,,,A Concept that classifies an Object,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Role,,,,,,,,,,,,,
1094395667,11/24/2016 23:08:13,2240880684,11/24/2016 23:07:56,false,tasks4dollars,0.9651,40325016,USA,CA,Mountain View,45.58.43.190,person,person,,,first graduate student__56__78,,,,,,,,,first graduate student__56__78,,graduate student__62__78,,,,,,,,,,A Concept that classifies an Object,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Role,,,,,,,,,,,,,
1094395667,11/25/2016 09:27:31,2241812535,11/25/2016 09:26:40,false,clixsense,0.972,6355877,GBR,J5,North Shields,77.100.1.67,"role
person","person
role",,,first graduate student__56__78,,,,,,,,,first graduate student__56__78,,graduate student__62__78,,,,,,,,,,A Concept that classifies an Object,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Role,,,,,,,,,,,,,
1094395667,11/25/2016 11:11:07,2241951976,11/25/2016 11:10:55,false,eup_slw,0.9639,32718504,AUS,4,Brisbane,1.132.96.246,person,person,,,"graduate student__62__78
first graduate student__56__78",,,,,,,,,first graduate student__56__78,,graduate student__62__78,,,,,,,,,,A Concept that classifies an Object,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Role,,,,,,,,,,,,,
1094395667,11/25/2016 13:35:08,2242163213,11/25/2016 13:34:42,false,gifthulk,0.9671,18666417,USA,PA,Meadville,24.239.63.206,"person
role","role
person",,,"graduate student__62__78
first graduate student__56__78",,,,,,,,,first graduate student__56__78,,graduate student__62__78,,,,,,,,,,A Concept that classifies an Object,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Role,,,,,,,,,,,,,
1094395667,11/25/2016 13:49:15,2242183679,11/25/2016 13:48:57,false,clixsense,0.9712,31988217,GBR,J3,Scunthorpe,86.184.214.114,person,person,,,first graduate student__56__78,,,,,,,,,first graduate student__56__78,,graduate student__62__78,,,,,,,,,,A Concept that classifies an Object,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Role,,,,,,,,,,,,,
1094395667,11/25/2016 14:08:29,2242215591,11/25/2016 14:07:02,false,elite,0.9534,39116490,USA,DE,Wilmington,162.223.93.194,role,role,,,"graduate student__62__78
first graduate student__56__78",,,,,,,,,first graduate student__56__78,,graduate student__62__78,,,,,,,,,,A Concept that classifies an Object,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Role,,,,,,,,,,,,,
1094395667,11/25/2016 14:25:41,2242246551,11/25/2016 14:25:16,false,prodege,0.9739,38806465,USA,AL,Ozark,96.47.83.133,person,person,,,first graduate student__56__78,,,,,,,,,first graduate student__56__78,,graduate student__62__78,,,,,,,,,,A Concept that classifies an Object,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Role,,,,,,,,,,,,,
1094395667,11/25/2016 15:51:04,2242402124,11/25/2016 15:50:21,false,elite,0.955,38416468,USA,DE,Wilmington,104.237.225.84,role,role,,,"graduate student__62__78
first graduate student__56__78",,,,,,,,,first graduate student__56__78,,graduate student__62__78,,,,,,,,,,A Concept that classifies an Object,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Role,,,,,,,,,,,,,
1094395667,11/25/2016 16:26:49,2242470609,11/25/2016 16:25:59,false,neodev,0.9846,18215885,GBR,,,80.189.193.221,person,person,,,"graduate student__62__78
first graduate student__56__78",,,,,,,,,first graduate student__56__78,,graduate student__62__78,,,,,,,,,,A Concept that classifies an Object,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Role,,,,,,,,,,,,,
1094395668,11/24/2016 01:39:39,2238662859,11/24/2016 01:37:52,false,instagc,0.9681,20043586,USA,NY,Troy,66.67.106.176,person,person,person,person,James D. Watson__83__98,,,,,,,,,James D. Watson__83__98,,James D__83__90,,James__83__88,,Watson__92__98,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Person,,,,,,,,,,,,,
1094395668,11/24/2016 02:49:13,2238784651,11/24/2016 02:48:43,false,instagc,0.9658,22150704,USA,MN,Lindstrom,50.33.50.24,person,person,person,person,James D. Watson__83__98,,,,,,,,,James D. Watson__83__98,,James D__83__90,,James__83__88,,Watson__92__98,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Person,,,,,,,,,,,,,
1094395668,11/24/2016 03:33:10,2238868105,11/24/2016 03:31:39,false,neodev,0.9754,11460728,CAN,BC,Burnaby,70.79.16.165,person,person,person,person,"Watson__92__98
James__83__88
James D__83__90
James D. Watson__83__98",,,,,,,,,James D. Watson__83__98,,James D__83__90,,James__83__88,,Watson__92__98,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Person,,,,,,,,,,,,,
1094395668,11/24/2016 03:47:47,2238886987,11/24/2016 03:42:35,false,prodege,0.9859,32055370,CAN,NB,Saint John,142.163.88.191,person,person,person,person,"James__83__88
James D__83__90
James D. Watson__83__98
Watson__92__98",,,,,,,,,James D. Watson__83__98,,James D__83__90,,James__83__88,,Watson__92__98,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Person,,,,,,,,,,,,,
1094395668,11/24/2016 07:34:45,2239152518,11/24/2016 07:32:50,false,elite,0.9811,33078019,USA,VA,Manassas,207.244.93.201,person,person,person,"person
place","Watson__92__98
James D__83__90
James D. Watson__83__98
James__83__88",,,,,,,,,James D. Watson__83__98,,James D__83__90,,James__83__88,,Watson__92__98,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Person,,,,,,,,,,,,,
1094395668,11/24/2016 11:28:10,2239442779,11/24/2016 11:27:42,false,neodev,0.969,30627835,GBR,C9,Workington,2.28.255.43,person,person,person,person,James D. Watson__83__98,,,,,,,,,James D. Watson__83__98,,James D__83__90,,James__83__88,,Watson__92__98,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Person,,,,,,,,,,,,,
1094395668,11/24/2016 11:59:27,2239485946,11/24/2016 11:58:19,false,neodev,0.9668,40196990,GBR,H5,Loughborough,81.98.103.8,person,person,person,person,James D. Watson__83__98,,,,,,,,,James D. Watson__83__98,,James D__83__90,,James__83__88,,Watson__92__98,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Person,,,,,,,,,,,,,
1094395668,11/24/2016 14:44:50,2239770025,11/24/2016 14:44:06,false,instagc,0.971,33864654,USA,CA,Bakersfield,162.225.174.9,person,person,person,"organization
person","James D__83__90
Watson__92__98
James__83__88
James D. Watson__83__98",,,,,,,,,James D. Watson__83__98,,James D__83__90,,James__83__88,,Watson__92__98,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Person,,,,,,,,,,,,,
1094395668,11/24/2016 15:03:06,2239802794,11/24/2016 15:01:15,false,clixsense,0.9678,17950689,GBR,,,147.147.53.210,person,person,person,person,"Watson__92__98
James D. Watson__83__98",,,,,,,,,James D. Watson__83__98,,James D__83__90,,James__83__88,,Watson__92__98,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Person,,,,,,,,,,,,,
1094395668,11/24/2016 16:47:38,2240025480,11/24/2016 16:47:02,false,clixsense,0.96,39584385,GBR,C3,Ely,92.20.252.115,person,person,place,person,"James__83__88
James D__83__90
James D. Watson__83__98",,,,,,,,,James D. Watson__83__98,,James D__83__90,,James__83__88,,Watson__92__98,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Person,,,,,,,,,,,,,
1094395668,11/24/2016 16:56:08,2240045865,11/24/2016 16:55:26,false,bitcoinget,0.9513,35376052,GBR,D9,Southall,81.137.92.134,person,person,person,person,James D. Watson__83__98,,,,,,,,,James D. Watson__83__98,,James D__83__90,,James__83__88,,Watson__92__98,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Person,,,,,,,,,,,,,
1094395668,11/24/2016 17:03:47,2240065140,11/24/2016 17:02:48,false,prodege,0.9538,27934334,GBR,D2,Derby,86.130.152.125,person,person,person,person,"Watson__92__98
James D. Watson__83__98",,,,,,,,,James D. Watson__83__98,,James D__83__90,,James__83__88,,Watson__92__98,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Person,,,,,,,,,,,,,
1094395668,11/24/2016 18:09:44,2240206186,11/24/2016 18:09:12,false,neodev,0.9657,20270833,GBR,I2,Manchester,5.68.207.56,person,person,place,person,James D. Watson__83__98,,,,,,,,,James D. Watson__83__98,,James D__83__90,,James__83__88,,Watson__92__98,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Person,,,,,,,,,,,,,
1094395668,11/24/2016 19:55:43,2240392258,11/24/2016 19:54:39,false,prodege,0.975,32850083,GBR,W7,Alexandria,82.40.206.135,person,person,person,person,"James__83__88
Watson__92__98
James D__83__90
James D. Watson__83__98",,,,,,,,,James D. Watson__83__98,,James D__83__90,,James__83__88,,Watson__92__98,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Person,,,,,,,,,,,,,
1094395668,11/24/2016 21:25:18,2240615151,11/24/2016 21:23:14,false,cotter,0.9577,39132575,USA,WI,Milwaukee,76.202.151.178,person,"person
other",person,person,"Watson__92__98
James__83__88
James D. Watson__83__98",,,,,,,,,James D. Watson__83__98,,James D__83__90,,James__83__88,,Watson__92__98,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Person,,,,,,,,,,,,,
1094395669,11/24/2016 04:10:34,2238908713,11/24/2016 04:09:41,false,prodege,0.9859,32055370,CAN,NB,Saint John,142.163.88.191,"role
person","role
person","person
role","role
person","naturalized citizen of the United States__197__237
citizen of the United States__209__237",,,,place,other,,,,naturalized citizen of the United States__197__237,,naturalized citizen__197__216,,citizen of the United States__209__237,,citizen__209__216,,United States__224__237,United__224__230,,,A Concept that classifies an Object,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Role,Place,,,,,,,,,,,,
1094395669,11/24/2016 07:59:45,2239180368,11/24/2016 07:57:23,false,elite,0.9811,33078019,USA,VA,Manassas,207.244.93.201,person,person,person,person,"citizen__209__216
citizen of the United States__209__237
naturalized citizen__197__216
naturalized citizen of the United States__197__237",,,,place,"place
organization
person
role
other",,,,naturalized citizen of the United States__197__237,,naturalized citizen__197__216,,citizen of the United States__209__237,,citizen__209__216,,United States__224__237,United__224__230,,,A Concept that classifies an Object,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Role,Place,,,,,,,,,,,,
1094395669,11/24/2016 12:01:52,2239489233,11/24/2016 12:01:23,false,neodev,0.9668,40196990,GBR,H5,Loughborough,81.98.103.8,role,person,person,role,naturalized citizen of the United States__197__237,,,,place,other,,,,naturalized citizen of the United States__197__237,,naturalized citizen__197__216,,citizen of the United States__209__237,,citizen__209__216,,United States__224__237,United__224__230,,,A Concept that classifies an Object,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Role,Place,,,,,,,,,,,,
1094395669,11/24/2016 14:48:09,2239776353,11/24/2016 14:47:23,false,instagc,0.971,33864654,USA,CA,Bakersfield,162.225.174.9,"person
role","person
role","role
person","role
person","United__224__230
citizen__209__216
citizen of the United States__209__237
naturalized citizen__197__216
United States__224__237
naturalized citizen of the United States__197__237",,,,place,place,,,,naturalized citizen of the United States__197__237,,naturalized citizen__197__216,,citizen of the United States__209__237,,citizen__209__216,,United States__224__237,United__224__230,,,A Concept that classifies an Object,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Role,Place,,,,,,,,,,,,
1094395669,11/24/2016 16:16:14,2239947547,11/24/2016 16:14:25,false,clixsense,0.9678,17950689,GBR,,,147.147.53.210,organization,person,person,person,naturalized citizen of the United States__197__237,,,,place,other,,,,naturalized citizen of the United States__197__237,,naturalized citizen__197__216,,citizen of the United States__209__237,,citizen__209__216,,United States__224__237,United__224__230,,,A Concept that classifies an Object,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Role,Place,,,,,,,,,,,,
1094395669,11/24/2016 19:58:12,2240397057,11/24/2016 19:57:36,false,prodege,0.975,32850083,GBR,W7,Alexandria,82.40.206.135,"person
role","person
role","role
person","role
person","naturalized citizen__197__216
naturalized citizen of the United States__197__237",,,,place,other,,,,naturalized citizen of the United States__197__237,,naturalized citizen__197__216,,citizen of the United States__209__237,,citizen__209__216,,United States__224__237,United__224__230,,,A Concept that classifies an Object,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Role,Place,,,,,,,,,,,,
1094395669,11/24/2016 21:34:31,2240642625,11/24/2016 21:32:09,false,cotter,0.9577,39132575,USA,WI,Milwaukee,76.202.151.178,person,person,person,"person
other","citizen of the United States__209__237
naturalized citizen of the United States__197__237
naturalized citizen__197__216",,,,place,other,,,,naturalized citizen of the United States__197__237,,naturalized citizen__197__216,,citizen of the United States__209__237,,citizen__209__216,,United States__224__237,United__224__230,,,A Concept that classifies an Object,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Role,Place,,,,,,,,,,,,
1094395669,11/24/2016 23:07:24,2240878946,11/24/2016 23:06:52,false,tasks4dollars,0.9651,40325016,USA,CA,Mountain View,45.58.43.190,person,person,person,person,naturalized citizen of the United States__197__237,,,,place,other,,,,naturalized citizen of the United States__197__237,,naturalized citizen__197__216,,citizen of the United States__209__237,,citizen__209__216,,United States__224__237,United__224__230,,,A Concept that classifies an Object,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Role,Place,,,,,,,,,,,,
1094395669,11/25/2016 02:22:36,2241239510,11/25/2016 02:22:06,false,prodege,0.9587,38227254,CAN,ON,North York,99.226.26.91,person,person,person,person,"citizen of the United States__209__237
naturalized citizen of the United States__197__237",,,,place,other,,,,naturalized citizen of the United States__197__237,,naturalized citizen__197__216,,citizen of the United States__209__237,,citizen__209__216,,United States__224__237,United__224__230,,,A Concept that classifies an Object,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Role,Place,,,,,,,,,,,,
1094395669,11/25/2016 09:26:03,2241810856,11/25/2016 09:24:54,false,clixsense,0.972,6355877,GBR,J5,North Shields,77.100.1.67,person,person,person,person,naturalized citizen of the United States__197__237,,,,place,other,,,,naturalized citizen of the United States__197__237,,naturalized citizen__197__216,,citizen of the United States__209__237,,citizen__209__216,,United States__224__237,United__224__230,,,A Concept that classifies an Object,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Role,Place,,,,,,,,,,,,
1094395669,11/25/2016 11:09:21,2241949790,11/25/2016 11:08:56,false,eup_slw,0.9639,32718504,AUS,4,Brisbane,1.132.96.246,person,place,person,person,"United__224__230
citizen__209__216
citizen of the United States__209__237
naturalized citizen__197__216
naturalized citizen of the United States__197__237
United States__224__237",,,,place,other,,,,naturalized citizen of the United States__197__237,,naturalized citizen__197__216,,citizen of the United States__209__237,,citizen__209__216,,United States__224__237,United__224__230,,,A Concept that classifies an Object,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-13#char=0,238","From 1943 to 1950, he worked at Indiana University. His first graduate student was James D. Watson, who went on to discover the structure of DNA with Francis Crick. In January 1947, Luria became a naturalized citizen of the United States.",Role,Place,,,,,,,,,,,,
